Source;Target;Type;weight
1336;1395;undirected;1
1336;1420;undirected;1
1336;1697;undirected;1
1338;82;undirected;1
1338;112;undirected;1
1338;204;undirected;1
1338;418;undirected;1
1338;448;undirected;1
1338;802;undirected;1
1338;817;undirected;1
1338;839;undirected;1
1338;860;undirected;1
1338;1237;undirected;1
1338;1241;undirected;1
1338;1339;undirected;1
1338;1340;undirected;1
1338;1491;undirected;1
1338;1615;undirected;1
1338;1636;undirected;1
1338;1670;undirected;1
1338;1729;undirected;1
1338;1753;undirected;1
1339;82;undirected;1
1339;204;undirected;1
1339;448;undirected;1
1339;839;undirected;1
1339;1237;undirected;1
1339;1340;undirected;1
1340;63;undirected;1
1340;1237;undirected;1
1341;96;undirected;1
1341;765;undirected;1
1341;1342;undirected;1
1341;1705;undirected;1
1342;81;undirected;1
1342;99;undirected;2
1342;241;undirected;1
1342;638;undirected;1
1342;1267;undirected;1
1342;1449;undirected;1
1342;1504;undirected;1
1342;1705;undirected;1
1343;255;undirected;1
1343;352;undirected;1
1343;581;undirected;1
1343;685;undirected;1
1343;766;undirected;1
1343;789;undirected;1
1343;790;undirected;1
1343;800;undirected;1
1343;890;undirected;1
1343;1115;undirected;1
1343;1252;undirected;1
1344;939;undirected;1
1344;1272;undirected;1
1344;1286;undirected;1
1344;1344;undirected;1
1344;1508;undirected;1
1344;1552;undirected;1
1344;1567;undirected;1
1344;1886;undirected;1
1345;19;undirected;1
1345;33;undirected;1
1345;44;undirected;1
1345;47;undirected;1
1345;48;undirected;1
1345;49;undirected;1
1345;143;undirected;1
1345;151;undirected;1
1345;218;undirected;1
1345;455;undirected;1
1345;496;undirected;1
1345;557;undirected;1
1345;592;undirected;1
1345;884;undirected;1
1345;951;undirected;1
1345;969;undirected;1
1345;1175;undirected;1
1345;1332;undirected;1
1345;1346;undirected;1
1345;1347;undirected;1
1345;1382;undirected;1
1345;1473;undirected;1
1345;1564;undirected;1
1346;289;undirected;1
1346;592;undirected;1
1346;620;undirected;1
1346;951;undirected;1
1346;969;undirected;1
1346;1016;undirected;1
1346;1347;undirected;1
1346;1433;undirected;1
1346;1473;undirected;1
1346;1526;undirected;1
1347;44;undirected;1
1347;308;undirected;1
1347;571;undirected;1
1347;576;undirected;1
1347;683;undirected;1
1347;887;undirected;1
1347;889;undirected;1
1347;900;undirected;1
1347;964;undirected;1
1347;971;undirected;1
1347;1359;undirected;1
1347;1370;undirected;1
1348;1052;undirected;1
1348;1115;undirected;1
1349;40;undirected;1
1349;62;undirected;1
1349;163;undirected;1
1349;164;undirected;1
1349;352;undirected;1
1349;386;undirected;1
1349;486;undirected;1
1349;523;undirected;1
1349;556;undirected;1
1349;666;undirected;1
1349;731;undirected;1
1349;737;undirected;1
1349;761;undirected;2
1349;824;undirected;1
1349;1184;undirected;1
1349;1350;undirected;1
1349;1351;undirected;1
1349;1382;undirected;1
1349;1427;undirected;1
1349;1779;undirected;1
1350;20;undirected;1
1350;40;undirected;1
1350;62;undirected;1
1350;112;undirected;1
1350;220;undirected;1
1350;639;undirected;1
1350;644;undirected;1
1350;889;undirected;2
1350;1349;undirected;1
1350;1351;undirected;1
1350;1427;undirected;1
1350;1869;undirected;1
1351;1350;undirected;1
1352;129;undirected;1
1352;130;undirected;1
1352;157;undirected;1
1352;331;undirected;1
1352;518;undirected;1
1352;912;undirected;1
1352;972;undirected;1
1352;1253;undirected;1
1352;1309;undirected;1
1352;1312;undirected;1
1352;1446;undirected;1
1352;1615;undirected;1
1352;1621;undirected;1
1353;192;undirected;1
1353;207;undirected;1
1353;362;undirected;1
1353;433;undirected;1
1353;1178;undirected;1
1353;1354;undirected;1
1353;1439;undirected;1
1354;207;undirected;1
1355;58;undirected;1
1355;112;undirected;1
1355;129;undirected;1
1355;176;undirected;1
1355;285;undirected;1
1355;660;undirected;1
1355;1011;undirected;1
1355;1076;undirected;1
1355;1332;undirected;1
1355;1614;undirected;1
1355;1615;undirected;1
1355;1616;undirected;1
1356;1356;undirected;2
1357;14;undirected;1
1357;122;undirected;1
1357;222;undirected;1
1357;383;undirected;1
1357;396;undirected;1
1357;483;undirected;1
1357;495;undirected;1
1357;571;undirected;1
1357;866;undirected;1
1357;895;undirected;1
1357;1213;undirected;1
1357;1247;undirected;1
1357;1317;undirected;1
1357;1357;undirected;2
1358;540;undirected;1
1358;647;undirected;1
1358;923;undirected;1
1358;1359;undirected;1
1359;103;undirected;1
1359;222;undirected;1
1359;228;undirected;1
1359;254;undirected;1
1359;255;undirected;1
1359;407;undirected;1
1359;425;undirected;1
1359;548;undirected;1
1359;550;undirected;1
1359;621;undirected;1
1359;683;undirected;1
1359;685;undirected;1
1359;690;undirected;1
1359;719;undirected;1
1359;720;undirected;1
1359;794;undirected;1
1359;889;undirected;1
1359;923;undirected;1
1359;1166;undirected;1
1359;1167;undirected;1
1359;1298;undirected;1
1359;1370;undirected;1
1359;1394;undirected;1
1359;1445;undirected;1
1359;1446;undirected;1
1359;1719;undirected;1
1360;26;undirected;1
1362;368;undirected;1
1362;826;undirected;1
1362;1086;undirected;1
1363;271;undirected;1
1363;1226;undirected;1
1364;36;undirected;1
1364;86;undirected;1
1364;126;undirected;1
1364;146;undirected;1
1364;239;undirected;1
1364;244;undirected;1
1364;260;undirected;1
1364;326;undirected;1
1364;346;undirected;1
1364;406;undirected;1
1364;579;undirected;1
1364;689;undirected;1
1364;713;undirected;1
1364;726;undirected;1
1364;808;undirected;1
1364;948;undirected;1
1364;973;undirected;1
1364;1177;undirected;1
1364;1226;undirected;1
1364;1262;undirected;1
1364;1309;undirected;1
1364;1517;undirected;1
1364;1528;undirected;1
1364;1549;undirected;1
1365;236;undirected;1
1365;262;undirected;1
1365;518;undirected;1
1365;695;undirected;1
1365;726;undirected;1
1365;984;undirected;1
1365;1105;undirected;1
1365;1180;undirected;1
1365;1366;undirected;1
1365;1402;undirected;1
1365;1465;undirected;1
1365;1474;undirected;1
1366;330;undirected;1
1366;788;undirected;1
1366;1104;undirected;1
1366;1180;undirected;1
1367;964;undirected;1
1367;1368;undirected;2
1368;1368;undirected;1
1368;1440;undirected;1
1368;1854;undirected;1
1369;881;undirected;1
1371;1372;undirected;1
1371;1772;undirected;1
1371;1822;undirected;2
1372;762;undirected;1
1373;82;undirected;1
1373;180;undirected;1
1373;421;undirected;1
1373;902;undirected;1
1373;1374;undirected;1
1373;1597;undirected;1
1373;1841;undirected;1
1374;423;undirected;1
1375;22;undirected;1
1375;163;undirected;1
1375;174;undirected;2
1375;208;undirected;1
1375;210;undirected;1
1375;218;undirected;1
1375;225;undirected;1
1375;494;undirected;1
1375;696;undirected;1
1375;941;undirected;1
1375;987;undirected;1
1375;1025;undirected;1
1375;1048;undirected;1
1375;1053;undirected;1
1375;1116;undirected;1
1375;1139;undirected;1
1375;1252;undirected;1
1375;1255;undirected;1
1375;1300;undirected;1
1375;1376;undirected;1
1375;1377;undirected;1
1375;1419;undirected;1
1375;1476;undirected;1
1375;1505;undirected;1
1375;1566;undirected;1
1375;1644;undirected;1
1376;55;undirected;1
1376;111;undirected;1
1376;186;undirected;1
1376;578;undirected;1
1376;688;undirected;1
1376;908;undirected;1
1376;1025;undirected;1
1376;1045;undirected;1
1376;1116;undirected;1
1376;1252;undirected;1
1376;1377;undirected;1
1377;23;undirected;1
1377;229;undirected;1
1377;806;undirected;1
1377;1116;undirected;1
1377;1252;undirected;1
1377;1377;undirected;1
1377;1527;undirected;1
1378;3;undirected;1
1378;92;undirected;1
1378;161;undirected;1
1378;357;undirected;1
1378;651;undirected;1
1378;701;undirected;1
1378;867;undirected;1
1378;1170;undirected;1
1378;1285;undirected;1
1378;1379;undirected;1
1378;1380;undirected;1
1378;1381;undirected;1
1378;1625;undirected;1
1378;1626;undirected;1
1379;310;undirected;1
1379;651;undirected;1
1379;1285;undirected;1
1379;1380;undirected;1
1379;1381;undirected;1
1380;651;undirected;1
1380;688;undirected;1
1380;1061;undirected;1
1380;1381;undirected;1
1380;1849;undirected;1
1381;304;undirected;1
1381;1332;undirected;1
1382;20;undirected;1
1382;47;undirected;1
1382;151;undirected;1
1382;386;undirected;1
1382;761;undirected;1
1382;824;undirected;1
1382;1184;undirected;1
1382;1383;undirected;1
1382;1564;undirected;1
1382;1779;undirected;1
1383;20;undirected;1
1383;119;undirected;4
1383;543;undirected;1
1383;811;undirected;1
1383;1500;undirected;1
1384;1341;undirected;1
1384;1385;undirected;1
1384;1386;undirected;1
1385;1386;undirected;1
1387;82;undirected;1
1387;635;undirected;1
1387;717;undirected;1
1387;806;undirected;1
1387;1691;undirected;1
1387;1802;undirected;1
1388;105;undirected;1
1388;235;undirected;1
1388;299;undirected;1
1388;764;undirected;1
1388;932;undirected;1
1388;1255;undirected;1
1388;1330;undirected;1
1388;1331;undirected;1
1388;1674;undirected;1
1389;357;undirected;1
1389;767;undirected;1
1389;974;undirected;1
1390;1016;undirected;1
1390;1390;undirected;1
1390;1391;undirected;1
1391;103;undirected;1
1391;1668;undirected;1
1392;39;undirected;1
1392;104;undirected;1
1392;519;undirected;1
1392;576;undirected;1
1392;709;undirected;1
1392;808;undirected;1
1392;868;undirected;1
1392;874;undirected;1
1392;1473;undirected;1
1392;1652;undirected;1
1393;5;undirected;1
1393;105;undirected;1
1393;333;undirected;1
1393;850;undirected;1
1393;932;undirected;1
1393;1086;undirected;1
1393;1252;undirected;1
1393;1269;undirected;1
1393;1394;undirected;1
1393;1395;undirected;1
1394;105;undirected;1
1394;364;undirected;1
1394;745;undirected;1
1394;806;undirected;1
1394;1395;undirected;1
1394;1721;undirected;1
1394;1737;undirected;1
1396;57;undirected;1
1396;61;undirected;1
1396;257;undirected;1
1396;367;undirected;1
1396;478;undirected;1
1396;482;undirected;1
1396;870;undirected;1
1396;884;undirected;1
1396;1290;undirected;1
1396;1330;undirected;1
1396;1397;undirected;1
1396;1398;undirected;1
1396;1399;undirected;1
1396;1400;undirected;1
1396;1414;undirected;1
1396;1551;undirected;1
1396;1757;undirected;1
1396;1758;undirected;1
1396;1875;undirected;1
1397;48;undirected;1
1397;61;undirected;1
1397;76;undirected;1
1397;209;undirected;1
1397;367;undirected;1
1397;476;undirected;1
1397;478;undirected;1
1397;800;undirected;1
1397;870;undirected;1
1397;882;undirected;1
1397;884;undirected;1
1397;899;undirected;1
1397;918;undirected;1
1397;1125;undirected;1
1397;1166;undirected;1
1397;1347;undirected;1
1397;1398;undirected;1
1397;1399;undirected;1
1397;1400;undirected;1
1397;1410;undirected;1
1397;1547;undirected;1
1397;1828;undirected;1
1398;61;undirected;1
1398;72;undirected;1
1398;112;undirected;1
1398;253;undirected;1
1398;301;undirected;1
1398;355;undirected;2
1398;408;undirected;1
1398;414;undirected;1
1398;478;undirected;1
1398;656;undirected;1
1398;767;undirected;4
1398;870;undirected;1
1398;884;undirected;1
1398;900;undirected;1
1398;906;undirected;1
1398;1125;undirected;2
1398;1279;undirected;1
1398;1309;undirected;1
1398;1399;undirected;1
1398;1400;undirected;1
1398;1406;undirected;1
1398;1550;undirected;1
1398;1739;undirected;1
1398;1748;undirected;1
1399;5;undirected;1
1399;113;undirected;1
1399;188;undirected;1
1399;221;undirected;1
1399;418;undirected;1
1399;505;undirected;1
1399;522;undirected;1
1399;610;undirected;1
1399;850;undirected;1
1399;870;undirected;1
1399;884;undirected;1
1399;1393;undirected;1
1399;1400;undirected;1
1399;1449;undirected;1
1399;1619;undirected;1
1399;1620;undirected;1
1399;1850;undirected;1
1400;745;undirected;1
1400;884;undirected;1
1400;1399;undirected;1
1401;355;undirected;1
1401;365;undirected;1
1401;383;undirected;1
1401;430;undirected;1
1401;514;undirected;1
1401;612;undirected;1
1401;809;undirected;1
1401;816;undirected;1
1401;867;undirected;1
1401;1015;undirected;1
1401;1509;undirected;1
1401;1821;undirected;1
1402;262;undirected;1
1402;695;undirected;1
1402;984;undirected;1
1402;1105;undirected;1
1402;1453;undirected;1
1403;338;undirected;1
1403;584;undirected;1
1403;811;undirected;1
1403;890;undirected;1
1403;1049;undirected;1
1403;1101;undirected;1
1403;1256;undirected;1
1403;1297;undirected;1
1403;1525;undirected;1
1404;501;undirected;1
1404;810;undirected;1
1404;1060;undirected;1
1404;1137;undirected;1
1405;74;undirected;1
1405;128;undirected;1
1405;181;undirected;1
1405;232;undirected;1
1405;336;undirected;1
1405;368;undirected;1
1405;372;undirected;1
1405;514;undirected;1
1405;527;undirected;1
1405;774;undirected;1
1405;838;undirected;1
1405;953;undirected;1
1405;1054;undirected;1
1405;1128;undirected;1
1405;1150;undirected;1
1405;1313;undirected;1
1405;1406;undirected;1
1405;1407;undirected;1
1405;1408;undirected;1
1405;1409;undirected;1
1405;1430;undirected;1
1405;1455;undirected;1
1405;1561;undirected;1
1405;1586;undirected;1
1405;1739;undirected;1
1406;108;undirected;1
1406;136;undirected;1
1406;232;undirected;1
1406;338;undirected;1
1406;364;undirected;1
1406;368;undirected;1
1406;426;undirected;2
1406;457;undirected;1
1406;653;undirected;1
1406;798;undirected;1
1406;808;undirected;1
1406;814;undirected;1
1406;870;undirected;1
1406;953;undirected;1
1406;959;undirected;1
1406;1024;undirected;1
1406;1170;undirected;1
1406;1230;undirected;1
1406;1332;undirected;1
1406;1407;undirected;1
1406;1408;undirected;1
1406;1409;undirected;1
1407;521;undirected;1
1407;1059;undirected;1
1407;1408;undirected;1
1407;1409;undirected;1
1408;72;undirected;1
1408;82;undirected;1
1408;301;undirected;1
1408;1409;undirected;1
1408;1622;undirected;1
1408;1850;undirected;1
1409;15;undirected;1
1409;175;undirected;1
1409;214;undirected;1
1409;227;undirected;1
1409;256;undirected;1
1409;265;undirected;1
1409;273;undirected;1
1409;363;undirected;1
1409;463;undirected;1
1409;688;undirected;1
1409;716;undirected;1
1409;776;undirected;1
1409;1089;undirected;1
1409;1139;undirected;1
1409;1147;undirected;1
1409;1177;undirected;1
1409;1300;undirected;1
1409;1443;undirected;1
1410;585;undirected;1
1410;723;undirected;1
1410;732;undirected;1
1410;760;undirected;1
1410;1193;undirected;1
1410;1347;undirected;1
1411;20;undirected;1
1411;294;undirected;1
1411;534;undirected;1
1411;643;undirected;1
1411;668;undirected;1
1411;689;undirected;1
1411;1081;undirected;1
1412;96;undirected;1
1412;97;undirected;1
1412;98;undirected;1
1412;1321;undirected;1
1412;1474;undirected;1
1412;1620;undirected;1
1413;125;undirected;1
1413;811;undirected;1
1413;1644;undirected;1
1414;8;undirected;1
1414;57;undirected;1
1414;352;undirected;1
1414;1000;undirected;2
1414;1414;undirected;1
1414;1525;undirected;1
1415;82;undirected;1
1416;0;undirected;1
1416;164;undirected;1
1416;181;undirected;1
1416;250;undirected;1
1416;352;undirected;1
1416;414;undirected;1
1416;427;undirected;1
1416;486;undirected;1
1416;556;undirected;1
1416;731;undirected;1
1416;864;undirected;1
1416;910;undirected;1
1416;934;undirected;1
1416;1349;undirected;1
1417;45;undirected;1
1417;49;undirected;1
1417;55;undirected;1
1417;111;undirected;1
1417;163;undirected;1
1417;185;undirected;1
1417;186;undirected;1
1417;201;undirected;1
1417;208;undirected;1
1417;308;undirected;2
1417;380;undirected;1
1417;462;undirected;1
1417;532;undirected;1
1417;576;undirected;1
1417;578;undirected;1
1417;606;undirected;1
1417;615;undirected;1
1417;618;undirected;1
1417;665;undirected;1
1417;688;undirected;1
1417;799;undirected;1
1417;887;undirected;1
1417;894;undirected;1
1417;908;undirected;1
1417;941;undirected;1
1417;964;undirected;1
1417;987;undirected;1
1417;1045;undirected;1
1417;1099;undirected;1
1417;1347;undirected;1
1417;1375;undirected;1
1417;1376;undirected;1
1417;1527;undirected;1
1417;1564;undirected;1
1417;1575;undirected;1
1417;1634;undirected;1
1417;1641;undirected;1
1417;1672;undirected;1
1418;604;undirected;1
1418;1750;undirected;1
1419;164;undirected;1
1419;324;undirected;1
1419;521;undirected;1
1419;534;undirected;1
1419;715;undirected;1
1419;802;undirected;1
1419;869;undirected;1
1419;1005;undirected;1
1419;1075;undirected;1
1419;1163;undirected;1
1419;1169;undirected;1
1419;1501;undirected;1
1419;1697;undirected;1
1419;1754;undirected;1
1420;199;undirected;1
1420;203;undirected;1
1421;1422;undirected;1
1423;153;undirected;1
1423;244;undirected;1
1423;314;undirected;1
1423;593;undirected;1
1423;710;undirected;1
1423;741;undirected;1
1423;760;undirected;1
1423;773;undirected;1
1423;813;undirected;1
1423;1032;undirected;1
1423;1424;undirected;1
1424;153;undirected;1
1424;291;undirected;1
1424;593;undirected;1
1424;600;undirected;1
1424;806;undirected;1
1424;810;undirected;1
1424;1002;undirected;1
1424;1885;undirected;1
1425;12;undirected;1
1425;175;undirected;1
1425;276;undirected;1
1425;642;undirected;1
1425;708;undirected;1
1425;775;undirected;1
1425;1066;undirected;1
1425;1426;undirected;1
1426;708;undirected;1
1426;951;undirected;1
1426;954;undirected;1
1426;1294;undirected;1
1428;19;undirected;1
1429;105;undirected;1
1429;210;undirected;1
1429;216;undirected;1
1429;235;undirected;1
1429;282;undirected;1
1429;336;undirected;1
1429;375;undirected;1
1429;478;undirected;1
1429;501;undirected;1
1429;584;undirected;1
1429;747;undirected;1
1429;867;undirected;1
1429;877;undirected;2
1429;916;undirected;1
1429;937;undirected;1
1429;951;undirected;1
1429;997;undirected;1
1429;1019;undirected;1
1429;1048;undirected;1
1429;1089;undirected;1
1429;1110;undirected;1
1429;1118;undirected;1
1429;1136;undirected;1
1429;1233;undirected;1
1429;1313;undirected;1
1429;1318;undirected;1
1429;1394;undirected;1
1429;1473;undirected;1
1429;1521;undirected;1
1429;1522;undirected;1
1429;1523;undirected;1
1429;1532;undirected;1
1430;74;undirected;1
1430;128;undirected;1
1430;181;undirected;1
1430;336;undirected;1
1430;514;undirected;1
1430;527;undirected;1
1430;774;undirected;1
1430;1054;undirected;1
1430;1098;undirected;1
1430;1140;undirected;1
1430;1215;undirected;1
1430;1313;undirected;1
1430;1431;undirected;1
1430;1455;undirected;1
1430;1561;undirected;2
1430;1739;undirected;1
1431;1098;undirected;1
1431;1140;undirected;1
1432;357;undirected;1
1432;1433;undirected;1
1434;423;undirected;1
1434;1374;undirected;1
1434;1755;undirected;1
1435;20;undirected;1
1435;112;undirected;1
1435;164;undirected;1
1435;287;undirected;1
1435;527;undirected;1
1435;587;undirected;1
1435;754;undirected;1
1435;802;undirected;1
1435;835;undirected;1
1435;863;undirected;1
1435;965;undirected;1
1435;1005;undirected;1
1435;1016;undirected;1
1435;1436;undirected;1
1435;1516;undirected;1
1435;1787;undirected;1
1435;1790;undirected;1
1435;1832;undirected;1
1436;164;undirected;1
1437;352;undirected;1
1437;364;undirected;1
1437;1118;undirected;1
1437;1742;undirected;1
1438;306;undirected;1
1438;401;undirected;1
1438;621;undirected;1
1438;1308;undirected;1
1438;1439;undirected;1
1439;192;undirected;1
1439;237;undirected;1
1439;306;undirected;1
1439;1308;undirected;1
1439;1330;undirected;1
1440;466;undirected;1
1440;889;undirected;1
1440;1440;undirected;1
1440;1743;undirected;1
1441;74;undirected;1
1441;109;undirected;1
1441;235;undirected;1
1441;366;undirected;1
1441;683;undirected;1
1441;716;undirected;1
1441;1071;undirected;1
1441;1087;undirected;1
1441;1107;undirected;1
1441;1111;undirected;1
1441;1423;undirected;1
1441;1442;undirected;1
1441;1621;undirected;1
1441;1767;undirected;1
1442;470;undirected;1
1442;510;undirected;1
1442;1426;undirected;1
1443;15;undirected;1
1443;20;undirected;1
1443;67;undirected;1
1443;113;undirected;1
1443;175;undirected;1
1443;265;undirected;1
1443;273;undirected;1
1443;284;undirected;1
1443;299;undirected;1
1443;340;undirected;1
1443;357;undirected;1
1443;463;undirected;1
1443;464;undirected;1
1443;566;undirected;1
1443;683;undirected;1
1443;716;undirected;1
1443;776;undirected;1
1443;941;undirected;1
1443;997;undirected;1
1443;1016;undirected;1
1443;1048;undirected;1
1443;1083;undirected;1
1443;1139;undirected;1
1443;1224;undirected;1
1443;1300;undirected;1
1443;1399;undirected;1
1443;1429;undirected;1
1443;1444;undirected;1
1443;1849;undirected;1
1444;113;undirected;1
1444;157;undirected;1
1444;997;undirected;1
1444;1016;undirected;1
1444;1136;undirected;1
1444;1399;undirected;1
1445;21;undirected;1
1445;30;undirected;1
1445;56;undirected;1
1445;57;undirected;1
1445;107;undirected;1
1445;164;undirected;1
1445;183;undirected;1
1445;203;undirected;1
1445;228;undirected;1
1445;240;undirected;1
1445;255;undirected;1
1445;356;undirected;1
1445;381;undirected;1
1445;480;undirected;1
1445;554;undirected;2
1445;567;undirected;1
1445;667;undirected;1
1445;742;undirected;1
1445;789;undirected;1
1445;884;undirected;1
1445;1120;undirected;1
1445;1127;undirected;1
1445;1575;undirected;1
1445;1763;undirected;1
1446;133;undirected;1
1446;157;undirected;1
1446;222;undirected;1
1446;253;undirected;1
1446;254;undirected;1
1446;255;undirected;1
1446;425;undirected;1
1446;447;undirected;1
1446;548;undirected;1
1446;550;undirected;2
1446;621;undirected;1
1446;666;undirected;1
1446;716;undirected;1
1446;822;undirected;1
1446;1167;undirected;1
1446;1201;undirected;1
1446;1387;undirected;1
1446;1432;undirected;1
1446;1481;undirected;1
1446;1539;undirected;1
1446;1593;undirected;1
1446;1594;undirected;1
1446;1802;undirected;1
1447;1447;undirected;1
1448;935;undirected;1
1448;1327;undirected;1
1448;1520;undirected;1
1448;1737;undirected;1
1449;221;undirected;1
1449;317;undirected;1
1449;1450;undirected;1
1449;1490;undirected;1
1450;62;undirected;1
1450;754;undirected;1
1450;1133;undirected;1
1450;1670;undirected;1
1451;62;undirected;1
1451;237;undirected;1
1451;417;undirected;1
1451;418;undirected;1
1451;714;undirected;1
1451;848;undirected;1
1451;963;undirected;1
1451;1292;undirected;1
1451;1686;undirected;1
1452;36;undirected;1
1452;100;undirected;1
1452;147;undirected;1
1452;160;undirected;1
1452;235;undirected;1
1452;267;undirected;1
1452;356;undirected;1
1452;616;undirected;1
1452;637;undirected;1
1452;674;undirected;1
1452;746;undirected;1
1452;800;undirected;1
1452;831;undirected;1
1452;932;undirected;1
1452;1086;undirected;1
1452;1123;undirected;1
1452;1336;undirected;1
1452;1393;undirected;1
1452;1402;undirected;1
1452;1453;undirected;1
1452;1541;undirected;1
1452;1554;undirected;1
1452;1564;undirected;1
1452;1735;undirected;1
1452;1806;undirected;1
1453;423;undirected;1
1453;1159;undirected;1
1453;1676;undirected;1
1454;82;undirected;1
1454;446;undirected;1
1454;507;undirected;1
1454;635;undirected;1
1454;717;undirected;1
1454;888;undirected;1
1454;1387;undirected;1
1454;1455;undirected;1
1455;82;undirected;1
1455;321;undirected;1
1455;447;undirected;1
1455;635;undirected;1
1455;717;undirected;1
1455;888;undirected;1
1455;1029;undirected;1
1455;1201;undirected;1
1455;1313;undirected;1
1455;1387;undirected;1
1455;1446;undirected;1
1455;1879;undirected;1
1456;1457;undirected;2
1456;1458;undirected;2
1457;1458;undirected;2
1459;946;undirected;1
1460;72;undirected;1
1460;299;undirected;1
1460;357;undirected;1
1460;683;undirected;1
1460;1025;undirected;1
1460;1048;undirected;1
1460;1222;undirected;1
1460;1352;undirected;1
1460;1443;undirected;1
1460;1446;undirected;1
1460;1849;undirected;1
1461;1579;undirected;1
1462;1091;undirected;1
1462;1462;undirected;1
1462;1633;undirected;1
1463;105;undirected;1
1463;709;undirected;1
1463;987;undirected;1
1464;393;undirected;1
1464;487;undirected;1
1464;738;undirected;1
1464;1133;undirected;1
1464;1368;undirected;1
1464;1440;undirected;1
1464;1450;undirected;1
1464;1670;undirected;1
1465;113;undirected;1
1465;148;undirected;1
1465;236;undirected;1
1465;279;undirected;1
1465;309;undirected;1
1465;326;undirected;1
1465;365;undirected;1
1465;613;undirected;1
1465;696;undirected;1
1465;806;undirected;1
1465;969;undirected;1
1465;1284;undirected;1
1466;22;undirected;1
1466;203;undirected;1
1466;218;undirected;1
1466;326;undirected;1
1466;696;undirected;1
1466;953;undirected;1
1466;997;undirected;1
1466;1033;undirected;1
1466;1139;undirected;1
1466;1255;undirected;1
1466;1294;undirected;1
1466;1375;undirected;1
1466;1444;undirected;1
1466;1467;undirected;1
1466;1505;undirected;1
1466;1566;undirected;1
1466;1644;undirected;1
1467;61;undirected;1
1467;676;undirected;1
1467;1177;undirected;1
1467;1294;undirected;1
1468;20;undirected;1
1468;333;undirected;1
1468;428;undirected;1
1468;508;undirected;2
1468;847;undirected;1
1468;1469;undirected;2
1468;1470;undirected;1
1468;1471;undirected;1
1468;1846;undirected;1
1469;20;undirected;1
1469;188;undirected;1
1469;225;undirected;1
1469;301;undirected;1
1469;428;undirected;1
1469;508;undirected;3
1469;764;undirected;1
1469;824;undirected;1
1469;847;undirected;1
1469;862;undirected;1
1469;935;undirected;1
1469;1143;undirected;1
1469;1312;undirected;1
1469;1470;undirected;1
1469;1471;undirected;1
1469;1512;undirected;1
1469;1846;undirected;1
1470;157;undirected;1
1470;229;undirected;1
1470;359;undirected;1
1470;508;undirected;2
1470;1130;undirected;1
1470;1471;undirected;1
1470;1513;undirected;1
1470;1661;undirected;1
1470;1776;undirected;1
1471;433;undirected;1
1471;705;undirected;1
1471;756;undirected;1
1471;816;undirected;1
1471;868;undirected;1
1471;1019;undirected;1
1471;1065;undirected;1
1471;1433;undirected;1
1471;1699;undirected;1
1472;289;undirected;1
1472;367;undirected;1
1472;714;undirected;1
1472;951;undirected;1
1472;972;undirected;1
1472;1016;undirected;1
1472;1346;undirected;1
1472;1472;undirected;1
1472;1473;undirected;1
1472;1770;undirected;1
1473;519;undirected;1
1473;709;undirected;1
1473;867;undirected;1
1473;951;undirected;1
1473;972;undirected;1
1473;1145;undirected;1
1473;1394;undirected;1
1474;12;undirected;1
1474;76;undirected;1
1474;140;undirected;1
1474;406;undirected;1
1474;631;undirected;1
1474;726;undirected;1
1474;775;undirected;1
1474;1425;undirected;2
1475;56;undirected;1
1475;57;undirected;1
1475;834;undirected;1
1475;1318;undirected;1
1476;279;undirected;1
1476;309;undirected;1
1476;696;undirected;1
1476;931;undirected;1
1476;948;undirected;1
1476;1142;undirected;1
1476;1419;undirected;1
1476;1465;undirected;1
1476;1505;undirected;1
1478;108;undirected;1
1478;202;undirected;1
1478;295;undirected;1
1478;371;undirected;1
1478;408;undirected;1
1478;760;undirected;1
1478;867;undirected;1
1478;1113;undirected;1
1478;1437;undirected;1
1478;1742;undirected;1
1478;1768;undirected;1
1479;687;undirected;1
1479;1101;undirected;1
1479;1104;undirected;1
1479;1480;undirected;1
1481;447;undirected;1
1481;1201;undirected;1
1481;1446;undirected;1
1481;1455;undirected;1
1481;1891;undirected;1
1482;625;undirected;1
1483;1484;undirected;1
1484;1585;undirected;1
1485;219;undirected;1
1485;475;undirected;1
1485;1090;undirected;1
1485;1277;undirected;1
1487;1145;undirected;1
1487;1488;undirected;1
1487;1744;undirected;1
1487;1890;undirected;1
1490;418;undirected;1
1490;772;undirected;1
1490;838;undirected;1
1490;1491;undirected;1
1492;527;undirected;1
1492;1493;undirected;1
1494;660;undirected;1
1495;265;undirected;1
1495;576;undirected;1
1495;888;undirected;1
1496;137;undirected;1
1496;309;undirected;1
1496;1018;undirected;1
1497;5;undirected;1
1497;74;undirected;1
1497;137;undirected;1
1497;151;undirected;1
1497;171;undirected;1
1497;199;undirected;2
1497;205;undirected;1
1497;227;undirected;1
1497;235;undirected;1
1497;240;undirected;1
1497;260;undirected;1
1497;355;undirected;1
1497;402;undirected;1
1497;527;undirected;1
1497;683;undirected;1
1497;723;undirected;1
1497;777;undirected;1
1497;797;undirected;1
1497;887;undirected;1
1497;917;undirected;1
1497;932;undirected;1
1497;944;undirected;1
1497;965;undirected;1
1497;973;undirected;1
1497;1022;undirected;1
1497;1050;undirected;1
1497;1071;undirected;1
1497;1085;undirected;1
1497;1164;undirected;1
1497;1173;undirected;1
1497;1274;undirected;1
